Date,Store,Region,Category,Product,Revenue,Quantity,Cost
2016-01-08,Store B,West,Furniture,Table,2000.0,5,1315.0948355751757
2016-01-08,Store B,West,Furniture,Chair,2500.0,2,1614.563222622879
2016-01-08,Store B,West,Furniture,Shelf,1200.0,5,766.3323165360928
2016-01-08,Store B,West,Furniture,Desk,3000.0,4,1858.7373404367888
2016-01-08,Store B,West,Furniture,Desk,2000.0,2,1203.64436513031
2016-01-08,Store B,West,Furniture,Shelf,1200.0,4,728.5426378152274
2016-01-08,Store B,West,Furniture,Table,1333.3333333333333,2,803.1029247647767
2016-01-08,Store B,West,Furniture,Chair,1875.0,3,1147.1559051790605
2016-01-08,Store B,West,Furniture,Desk,2250.0,3,1547.431203043587
2016-01-08,Store B,West,Furniture,Table,1000.0,1,628.2034572571307
2016-01-08,Store B,West,Furniture,Chair,2000.0,4,1361.3669478534528
2016-01-08,Store B,West,Furniture,Desk,3000.0,5,1911.605425737835
2016-01-08,Store B,West,Furniture,Shelf,1200.0,4,831.6908790724278
2016-01-08,Store B,West,Furniture,Desk,2250.0,3,1518.9459902530868
2016-01-08,Store B,West,Furniture,Desk,2000.0,2,1380.5105813359132
2016-01-08,Store B,West,Furniture,Chair,1250.0,1,790.0062001288264
2016-01-08,Store B,West,Furniture,Shelf,960.0,4,577.0404145421087
2016-01-08,Store B,West,Furniture,Desk,3000.0,2,1895.7940912771244
2016-01-08,Store B,West,Furniture,Chair,2500.0,5,1643.3594720308215
2016-01-08,Store B,West,Furniture,Shelf,600.0,1,377.59264630188386
2016-01-08,Store B,West,Furniture,Desk,3000.0,2,2025.7123588313038
2016-01-08,Store B,West,Furniture,Shelf,1200.0,4,730.9447323658428
2016-01-08,Store B,West,Furniture,Chair,2500.0,3,1637.3822205809338
2016-01-08,Store B,West,Furniture,Desk,3000.0,2,1905.2745037656236
2016-01-08,Store B,West,Furniture,Chair,2500.0,2,1690.377657929368
2016-01-08,Store B,West,Office Supplies,Pen,50.0,3,33.504845657295604
2016-01-08,Store B,West,Office Supplies,Paper,75.0,3,50.29681670367372
2016-01-08,Store B,West,Office Supplies,Pen,50.0,3,34.93319789250587
2016-01-08,Store B,West,Office Supplies,Stapler,80.0,3,54.50239653806002
2016-01-08,Store B,West,Office Supplies,Folder,75.0,2,50.65033638944206
2016-01-08,Store B,West,Office Supplies,Paper,100.0,4,67.77146915927436
2016-01-08,Store B,West,Office Supplies,Paper,100.0,3,69.06354385094735
2016-01-08,Store B,West,Office Supplies,Folder,37.5,1,22.54257616787782
2016-01-08,Store B,West,Office Supplies,Stapler,80.0,5,48.95054333014457
2016-01-08,Store B,West,Office Supplies,Pen,50.0,4,33.73022439632712
2016-01-08,Store B,West,Office Supplies,Pen,25.0,1,15.937176448809259
2016-01-08,Store B,West,Office Supplies,Pen,25.0,1,15.55898959629863
2016-01-08,Store B,West,Office Supplies,Paper,100.0,2,69.69878826707638
2016-01-08,Store B,West,Office Supplies,Pen,40.0,4,26.110804436345198
2016-01-08,Store B,West,Office Supplies,Folder,75.0,5,49.1539071330099
2016-01-08,Store B,West,Office Supplies,Stapler,60.0,3,39.77639182881157
2016-01-08,Store B,West,Office Supplies,Paper,50.0,1,33.137790400420315
2016-01-08,Store B,West,Office Supplies,Paper,75.0,3,45.34084785256093
2016-01-08,Store B,West,Office Supplies,Stapler,80.0,5,55.122110271127326
2016-01-08,Store B,West,Office Supplies,Stapler,40.0,1,25.10952473192453
2016-01-08,Store C,South,Electronics,Mouse,240.0,4,158.00774668442094
2016-01-08,Store C,South,Electronics,Keyboard,320.0,4,223.5587438233473
2016-01-08,Store C,South,Electronics,Mouse,150.0,1,94.64291424429491
2016-01-08,Store C,South,Electronics,Keyboard,400.0,5,246.50467757379568
2016-01-08,Store C,South,Electronics,Mouse,200.0,2,138.99599826583847
2016-01-08,Store C,South,Electronics,Keyboard,400.0,2,256.72972145162475
2016-01-08,Store C,South,Electronics,Keyboard,400.0,4,241.80874680424756
2016-01-08,Store C,South,Electronics,Monitor,1000.0,2,681.0553330781833
2016-01-08,Store C,South,Electronics,Keyboard,400.0,4,263.7652286140854
2016-01-08,Store C,South,Electronics,Monitor,1125.0,3,769.7383788527671
2016-01-08,Store C,South,Electronics,Laptop,2500.0,1,1603.7048755844164
2016-01-08,Store C,South,Electronics,Laptop,3750.0,3,2574.270891095645
2016-01-08,Store C,South,Electronics,Laptop,5000.0,2,3498.318418536953
2016-01-08,Store C,South,Electronics,Laptop,5000.0,2,3472.3828649412135
2016-01-08,Store C,South,Electronics,Mouse,150.0,1,96.7581620296514
2016-01-08,Store C,South,Electronics,Mouse,150.0,1,99.0926195167632
2016-01-08,Store C,South,Electronics,Mouse,300.0,5,198.54384721373688
2016-01-08,Store C,South,Electronics,Keyboard,300.0,3,200.14719586778398
2016-01-08,Store C,South,Electronics,Mouse,225.0,3,146.70367877501985
2016-01-08,Store C,South,Electronics,Keyboard,400.0,5,262.4375188614154
2016-01-08,Store C,South,Electronics,Mouse,300.0,2,184.0204568535192
2016-01-08,Store C,South,Electronics,Monitor,750.0,1,496.52321635150986
2016-01-08,Store C,South,Electronics,Mouse,300.0,4,184.09114426760308
2016-01-08,Store C,South,Furniture,Chair,2500.0,3,1598.061011274933
2016-01-08,Store C,South,Furniture,Shelf,800.0,2,507.86043736186406
2016-01-08,Store C,South,Furniture,Chair,1875.0,3,1199.351771685238
2016-01-08,Store C,South,Furniture,Shelf,1200.0,2,833.942474838917
2016-01-08,Store C,South,Furniture,Table,1000.0,1,649.2116293079538
2016-01-08,Store C,South,Furniture,Table,1000.0,1,698.0032575285477
2016-01-08,Store C,South,Furniture,Desk,2000.0,2,1326.6801708633452
2016-01-08,Store C,South,Furniture,Table,1500.0,3,919.3319582865975
2016-01-08,Store C,South,Furniture,Shelf,1200.0,4,736.6592607179292
2016-01-08,Store C,South,Furniture,Table,1600.0,4,1015.306765331818
2016-01-08,Store C,South,Furniture,Shelf,1200.0,4,800.1069286225232
2016-01-08,Store C,South,Furniture,Chair,2500.0,4,1510.2171540666195
2016-01-08,Store C,South,Furniture,Desk,2000.0,2,1235.4020968553493
2016-01-08,Store C,South,Furniture,Desk,3000.0,2,1938.2336304098176
2016-01-08,Store C,South,Furniture,Chair,2500.0,2,1625.8543177137142
2016-01-08,Store C,South,Furniture,Desk,2000.0,2,1359.8820797818084
2016-01-08,Store C,South,Furniture,Desk,3000.0,5,2062.073587232033
2016-01-08,Store C,South,Furniture,Shelf,600.0,1,376.6126588888322
2016-01-08,Store C,South,Furniture,Desk,2250.0,3,1391.5172293551848
2016-01-08,Store C,South,Furniture,Shelf,1200.0,5,778.1427582229226
2016-01-08,Store C,South,Furniture,Chair,2500.0,3,1615.633679033287
2016-01-08,Store C,South,Office Supplies,Paper,75.0,3,50.35012189413413
2016-01-08,Store C,South,Office Supplies,Folder,75.0,4,48.99085113948986
2016-01-08,Store C,South,Office Supplies,Pen,50.0,3,32.663086332275114
2016-01-08,Store C,South,Office Supplies,Folder,56.25,3,35.872223417463495
2016-01-08,Store C,South,Office Supplies,Paper,100.0,2,62.11448006996544
2016-01-08,Store C,South,Office Supplies,Paper,100.0,2,68.90527280739894
2016-01-08,Store C,South,Office Supplies,Stapler,53.333333333333336,2,36.20891327257247
2016-01-08,Store C,South,Office Supplies,Pen,40.0,4,26.148426167274188
2016-01-08,Store C,South,Office Supplies,Paper,100.0,5,64.31659546229679
2016-01-08,Store C,South,Office Supplies,Folder,37.5,1,23.86155861149488
2016-01-08,Store C,South,Office Supplies,Paper,100.0,4,63.560967258978465
2016-01-08,Store C,South,Office Supplies,Pen,25.0,1,15.593066979339987
2016-01-08,Store C,South,Office Supplies,Paper,66.66666666666667,2,41.63971818923006
2016-01-08,Store C,South,Office Supplies,Stapler,80.0,3,50.28076134955078
2016-01-08,Store C,South,Office Supplies,Folder,37.5,1,22.800876546231155
2016-01-08,Store C,South,Office Supplies,Folder,37.5,1,26.18391981340727
2016-01-08,Store C,South,Office Supplies,Folder,75.0,5,52.27102824956526
2016-01-08,Store C,South,Office Supplies,Stapler,53.333333333333336,2,33.37548174423968
2016-01-08,Store C,South,Office Supplies,Stapler,80.0,3,55.435007913020684
2016-01-08,Store C,South,Office Supplies,Folder,75.0,3,47.09984320245213
2016-01-08,Store C,South,Office Supplies,Stapler,53.333333333333336,2,33.72628926082263
2016-01-08,Store C,South,Office Supplies,Folder,60.0,4,37.45445839449048
2016-01-08,Store C,South,Office Supplies,Folder,75.0,3,47.16472914930191
2016-01-08,Store C,South,Office Supplies,Pen,50.0,4,32.40570050927409
2016-01-08,Store C,South,Office Supplies,Folder,75.0,3,47.5245320864544
2016-01-08,Store C,South,Office Supplies,Paper,100.0,3,69.89960232389944
2016-01-08,Store C,South,Office Supplies,Pen,50.0,5,31.273203273818815
2016-01-08,Store C,South,Office Supplies,Pen,25.0,1,16.489096851519612
2016-01-08,Store C,South,Office Supplies,Stapler,80.0,4,50.79094613234396
2016-01-15,Store A,East,Electronics,Laptop,5000.0,5,3204.259146467958
2016-01-15,Store A,East,Electronics,Laptop,5000.0,2,3102.5009050266185
2016-01-15,Store A,East,Electronics,Monitor,1200.0,4,806.5915860901532
2016-01-15,Store A,East,Electronics,Keyboard,400.0,5,273.1176354870997
2016-01-15,Store A,East,Electronics,Laptop,3333.3333333333335,2,2275.0442255642656
2016-01-15,Store A,East,Electronics,Laptop,5000.0,4,3316.879281860088
2016-01-15,Store A,East,Electronics,Mouse,150.0,1,98.82460013692584
2016-01-15,Store A,East,Electronics,Mouse,300.0,4,201.4134736456598
2016-01-15,Store A,East,Electronics,Keyboard,266.6666666666667,2,174.39416165105686
2016-01-15,Store A,East,Electronics,Monitor,1500.0,2,953.3043677727594
2016-01-15,Store A,East,Electronics,Monitor,1000.0,2,606.6619112390816
2016-01-15,Store A,East,Electronics,Keyboard,400.0,4,257.2611257254577
2016-01-15,Store A,East,Electronics,Monitor,1500.0,5,1004.0576411105006
2016-01-15,Store A,East,Electronics,Keyboard,400.0,2,259.8169450561586
2016-01-15,Store A,East,Electronics,Mouse,300.0,5,209.93077847771528
2016-01-15,Store A,East,Electronics,Laptop,2500.0,1,1694.6429847626875
2016-01-15,Store A,East,Electronics,Laptop,3333.3333333333335,2,2238.0213607412047
2016-01-15,Store A,East,Electronics,Laptop,5000.0,2,3051.458015372072
2016-01-15,Store A,East,Electronics,Laptop,4000.0,4,2582.800087712671
2016-01-15,Store A,East,Electronics,Keyboard,200.0,1,130.79721274225673
2016-01-15,Store A,East,Furniture,Table,2000.0,4,1328.2295265770595
2016-01-15,Store A,East,Furniture,Shelf,1200.0,3,750.2158870688344
2016-01-15,Store A,East,Furniture,Desk,3000.0,3,2072.5351684000884
2016-01-15,Store A,East,Furniture,Chair,1875.0,3,1211.6260881832748
2016-01-15,Store A,East,Furniture,Chair,2500.0,3,1646.5574580041991
2016-01-15,Store A,East,Furniture,Chair,1250.0,1,752.2637729776051
2016-01-15,Store A,East,Furniture,Table,2000.0,5,1313.0266367178417
2016-01-15,Store A,East,Furniture,Table,2000.0,2,1341.4477268626797
2016-01-15,Store A,East,Furniture,Chair,2500.0,4,1651.678761595714
2016-01-15,Store A,East,Furniture,Chair,1666.6666666666667,2,1155.7278357948358
2016-01-15,Store A,East,Furniture,Chair,2500.0,2,1528.3095114601888
2016-01-15,Store A,East,Furniture,Desk,2400.0,4,1469.919043488784
2016-01-15,Store A,East,Furniture,Desk,2000.0,2,1303.7676114252145
2016-01-15,Store A,East,Furniture,Table,2000.0,4,1210.9523277644064
2016-01-15,Store A,East,Furniture,Desk,1500.0,1,900.6948034506904
2016-01-15,Store A,East,Furniture,Desk,2400.0,4,1568.9749447051013
2016-01-15,Store A,East,Furniture,Shelf,1200.0,4,761.6343842275472
2016-01-15,Store A,East,Furniture,Chair,2500.0,5,1556.1512057349955
2016-01-15,Store A,East,Furniture,Table,2000.0,3,1235.2773973012445
2016-01-15,Store A,East,Furniture,Shelf,600.0,1,414.89075406408597
2016-01-15,Store A,East,Furniture,Desk,3000.0,4,1989.6792863758592
2016-01-15,Store A,East,Furniture,Table,1000.0,1,617.8035966869752
2016-01-15,Store A,East,Furniture,Table,1600.0,4,1026.3398597963237
2016-01-15,Store A,East,Office Supplies,Pen,40.0,4,24.268305909553707
2016-01-15,Store A,East,Office Supplies,Folder,60.0,4,41.38832573664428
2016-01-15,Store A,East,Office Supplies,Stapler,40.0,1,24.146198671392376
2016-01-15,Store A,East,Office Supplies,Paper,100.0,4,60.657086394283525
2016-01-15,Store A,East,Office Supplies,Paper,100.0,3,65.2439026932758
2016-01-15,Store A,East,Office Supplies,Stapler,53.333333333333336,2,34.98474843364383
2016-01-15,Store A,East,Office Supplies,Folder,60.0,4,41.1707137260811
2016-01-15,Store A,East,Office Supplies,Folder,75.0,3,47.030585048576654
2016-01-15,Store A,East,Office Supplies,Paper,100.0,2,60.25386355660345
2016-01-15,Store A,East,Office Supplies,Stapler,80.0,4,53.27139153528121
2016-01-15,Store A,East,Office Supplies,Pen,50.0,4,31.155373982940354
2016-01-15,Store A,East,Office Supplies,Folder,75.0,5,45.7808143648843
2016-01-15,Store A,East,Office Supplies,Folder,75.0,4,49.89559580888906
2016-01-15,Store A,East,Office Supplies,Folder,75.0,4,46.82379143249591
2016-01-15,Store A,East,Office Supplies,Paper,100.0,3,68.3021986456699
2016-01-15,Store A,East,Office Supplies,Stapler,80.0,3,49.63987436332657
2016-01-15,Store A,East,Office Supplies,Folder,50.0,2,30.065009617553677
2016-01-15,Store A,East,Office Supplies,Folder,75.0,2,45.19899152905364
2016-01-15,Store A,East,Office Supplies,Pen,50.0,2,32.10712275296249
2016-01-15,Store A,East,Office Supplies,Paper,100.0,2,63.41817351697876
2016-01-15,Store A,East,Office Supplies,Paper,100.0,4,65.90294942514807
2016-01-15,Store A,East,Office Supplies,Stapler,80.0,2,51.27529321752992
2016-01-15,Store A,East,Office Supplies,Paper,50.0,1,31.472328797709586
2016-01-15,Store A,East,Office Supplies,Stapler,80.0,5,49.12090540613161
2016-01-15,Store A,East,Office Supplies,Paper,100.0,4,68.9455222689409
2016-01-15,Store A,East,Office Supplies,Stapler,53.333333333333336,2,32.11983631104063
2016-01-15,Store A,East,Office Supplies,Paper,100.0,3,66.33478219826146
2016-01-15,Store B,West,Electronics,Laptop,3750.0,3,2408.1389754574802
2016-01-15,Store B,West,Electronics,Mouse,300.0,2,200.7366557282896
2016-01-15,Store B,West,Electronics,Laptop,3333.3333333333335,2,2176.553892885027
2016-01-15,Store B,West,Electronics,Mouse,300.0,3,182.0152619974713
2016-01-15,Store B,West,Electronics,Laptop,5000.0,3,3360.1012908161474
2016-01-15,Store B,West,Electronics,Laptop,2500.0,1,1565.9209506586542
2016-01-15,Store B,West,Electronics,Monitor,1500.0,5,937.6095990842397
2016-01-15,Store B,West,Electronics,Laptop,5000.0,4,3286.6471890897005
2016-01-15,Store B,West,Electronics,Laptop,4000.0,4,2708.364550825708
2016-01-15,Store B,West,Electronics,Mouse,240.0,4,167.0070522555173
2016-01-15,Store B,West,Electronics,Laptop,4000.0,4,2708.394370214191
2016-01-15,Store B,West,Electronics,Laptop,4000.0,4,2574.8773585428976
2016-01-15,Store B,West,Electronics,Keyboard,400.0,4,264.4161866803183
2016-01-15,Store B,West,Electronics,Mouse,225.0,3,156.46695607214176
2016-01-15,Store B,West,Electronics,Mouse,300.0,2,188.09733667176585
2016-01-15,Store B,West,Electronics,Monitor,1125.0,3,769.6720867848799
2016-01-15,Store B,West,Electronics,Laptop,2500.0,1,1538.668035220809
2016-01-15,Store B,West,Electronics,Laptop,5000.0,2,3172.1918660221168
2016-01-15,Store B,West,Electronics,Keyboard,400.0,2,268.1970219875581
2016-01-15,Store B,West,Electronics,Keyboard,300.0,3,182.27800231108864
2016-01-15,Store B,West,Electronics,Mouse,300.0,5,209.03098164621258
2016-01-15,Store B,West,Electronics,Mouse,300.0,4,189.43789670428234
2016-01-15,Store B,West,Electronics,Monitor,1500.0,2,1018.5020338187783
2016-01-15,Store B,West,Electronics,Laptop,3750.0,3,2282.5144544483187
2016-01-15,Store B,West,Electronics,Keyboard,400.0,5,265.55797541337046
2016-01-15,Store B,West,Electronics,Laptop,5000.0,3,3318.615789894743
2016-01-15,Store B,West,Furniture,Desk,3000.0,5,1866.3628325458806
2016-01-15,Store B,West,Furniture,Chair,1666.6666666666667,2,1006.5711352280844
2016-01-15,Store B,West,Furniture,Chair,2500.0,2,1545.1438362818335
2016-01-15,Store B,West,Furniture,Desk,2250.0,3,1357.6378451818048
2016-01-15,Store B,West,Furniture,Desk,3000.0,4,2077.318858612959
2016-01-15,Store B,West,Furniture,Chair,1250.0,1,809.2767770821829
2016-01-15,Store B,West,Furniture,Chair,1875.0,3,1184.8313387331104
2016-01-15,Store B,West,Furniture,Chair,2500.0,3,1649.0674696205133
2016-01-15,Store B,West,Furniture,Shelf,1200.0,2,729.2343841955051
2016-01-15,Store B,West,Furniture,Desk,3000.0,3,2017.4300314586283
2016-01-15,Store B,West,Furniture,Table,2000.0,5,1307.8982584750675
2016-01-15,Store B,West,Furniture,Desk,3000.0,2,1987.7674129311026
2016-01-15,Store B,West,Furniture,Table,1600.0,4,997.2735159605813
2016-01-15,Store B,West,Furniture,Shelf,800.0,2,481.701552868031
2016-01-15,Store B,West,Furniture,Shelf,800.0,2,555.1254158810316
2016-01-15,Store B,West,Furniture,Shelf,800.0,2,508.05694523613676
2016-01-15,Store B,West,Furniture,Chair,1666.6666666666667,2,1079.9792700506514
2016-01-15,Store B,West,Furniture,Desk,3000.0,5,2095.2250407597885
2016-01-15,Store B,West,Furniture,Chair,1875.0,3,1204.0044379269505
2016-01-15,Store B,West,Furniture,Desk,3000.0,2,1833.1422339394182
2016-01-15,Store B,West,Furniture,Chair,1666.6666666666667,2,1049.384686742665
2016-01-15,Store B,West,Furniture,Chair,2500.0,5,1504.4684836833533
2016-01-15,Store B,West,Furniture,Chair,1875.0,3,1197.0612463424402
2016-01-15,Store B,West,Furniture,Table,1500.0,3,1042.4941775925338
2016-01-15,Store B,West,Furniture,Desk,2400.0,4,1540.2193861883827
2016-01-15,Store B,West,Furniture,Table,2000.0,5,1293.4803022499739
2016-01-15,Store B,West,Furniture,Desk,3000.0,4,2097.350587841093
2016-01-15,Store B,West,Office Supplies,Stapler,80.0,4,49.844553566440155
2016-01-15,Store B,West,Office Supplies,Folder,75.0,3,45.35209017860859
2016-01-15,Store B,West,Office Supplies,Pen,25.0,1,17.39317565745831
2016-01-15,Store B,West,Office Supplies,Stapler,40.0,1,26.519111691984612
2016-01-15,Store B,West,Office Supplies,Folder,75.0,4,49.479555543227555
2016-01-15,Store B,West,Office Supplies,Pen,33.333333333333336,2,21.717493081049085
2016-01-15,Store B,West,Office Supplies,Paper,100.0,5,68.97436148046204
